2026-06-13 22:27:58 | src.features.jd_feature_mapper | INFO    | JD parsed: 3 must-have skills, 3 preferred, experience range: [5.0, 9.0], 3 domain keywords
2026-06-14 11:39:22 | __main__                       | INFO    | 100th candidate: CAND_0033861 (score: 0.6206)
2026-06-14 11:39:22 | __main__                       | INFO    | ======================================================================
2026-06-14 11:44:55 | src.features.jd_feature_mapper | INFO    | JD parsed: 3 must-have skills, 3 preferred, experience range: [5.0, 9.0], 3 domain keywords
2026-06-14 11:44:55 | src.features.jd_feature_mapper | INFO    | JD parsed: 0 must-have skills, 0 preferred, experience range: [5.0, 9.0], 0 domain keywords
2026-06-14 11:44:55 | src.ingestion.data_loader      | INFO    | Loading candidates from /home/dev/Documents/RedRob project/Redrob-Codebase/data/candidates.jsonl...
2026-06-14 11:44:55 | src.ingestion.data_loader      | INFO    | Loaded 10 candidate records
2026-06-14 11:44:55 | src.ingestion.data_loader      | INFO    | Loading candidates from /tmp/tmp9fi3p9es.jsonl...
2026-06-14 11:44:55 | src.ingestion.data_loader      | INFO    | Loaded 5 candidate records
2026-06-14 11:44:55 | src.ingestion.data_loader      | INFO    | Loading candidates from /tmp/tmp5cdsgjai.jsonl...
2026-06-14 11:44:55 | src.utils.io_utils             | WARNING | Malformed JSON at line 2: Expecting value: line 1 column 1 (char 0)
2026-06-14 11:44:55 | src.ingestion.data_loader      | INFO    | Loaded 2 candidate records
2026-06-14 11:44:55 | src.ranking.score_combiner     | INFO    | Combined scores for 10 candidates
2026-06-14 11:44:55 | src.ranking.score_combiner     | INFO    | Combined scores for 10 candidates
2026-06-14 11:44:55 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:44:55 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:44:55 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:44:55 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:44:55 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:44:55 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:44:55 | src.ranking.reasoning_generator | INFO    | Generated reasoning for 1 candidates
2026-06-14 11:44:55 | src.semantic.semantic_ranker   | INFO    | Computed semantic scores for 2 candidates (mean=0.5000, max=1.0000)
2026-06-14 11:44:55 | src.semantic.semantic_ranker   | INFO    | Computed semantic scores for 10 candidates (mean=0.0129, max=0.0528)
2026-06-14 11:45:32 | src.features.jd_feature_mapper | INFO    | JD parsed: 3 must-have skills, 3 preferred, experience range: [5.0, 9.0], 3 domain keywords
2026-06-14 11:45:32 | src.features.jd_feature_mapper | INFO    | JD parsed: 0 must-have skills, 0 preferred, experience range: [5.0, 9.0], 0 domain keywords
2026-06-14 11:45:32 | src.ingestion.data_loader      | INFO    | Loading candidates from /home/dev/Documents/RedRob project/Redrob-Codebase/data/candidates.jsonl...
2026-06-14 11:45:32 | src.ingestion.data_loader      | INFO    | Loaded 10 candidate records
2026-06-14 11:45:32 | src.ingestion.data_loader      | INFO    | Loading candidates from /tmp/tmpzlk_xp1k.jsonl...
2026-06-14 11:45:32 | src.ingestion.data_loader      | INFO    | Loaded 5 candidate records
2026-06-14 11:45:32 | src.ingestion.data_loader      | INFO    | Loading candidates from /tmp/tmpqnjwso8f.jsonl...
2026-06-14 11:45:32 | src.utils.io_utils             | WARNING | Malformed JSON at line 2: Expecting value: line 1 column 1 (char 0)
2026-06-14 11:45:32 | src.ingestion.data_loader      | INFO    | Loaded 2 candidate records
2026-06-14 11:45:32 | src.ranking.score_combiner     | INFO    | Combined scores for 10 candidates
2026-06-14 11:45:32 | src.ranking.score_combiner     | INFO    | Combined scores for 10 candidates
2026-06-14 11:45:32 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:45:32 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:45:32 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:45:32 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:45:32 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:45:32 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:45:32 | src.ranking.reasoning_generator | INFO    | Generated reasoning for 1 candidates
2026-06-14 11:45:32 | src.semantic.semantic_ranker   | INFO    | Computed semantic scores for 2 candidates (mean=0.5000, max=1.0000)
2026-06-14 11:45:32 | src.semantic.semantic_ranker   | INFO    | Computed semantic scores for 10 candidates (mean=0.0129, max=0.0528)
2026-06-14 11:45:55 | src.features.jd_feature_mapper | INFO    | JD parsed: 3 must-have skills, 3 preferred, experience range: [5.0, 9.0], 3 domain keywords
2026-06-14 11:45:55 | src.features.jd_feature_mapper | INFO    | JD parsed: 0 must-have skills, 0 preferred, experience range: [5.0, 9.0], 0 domain keywords
2026-06-14 11:45:55 | src.ingestion.data_loader      | INFO    | Loading candidates from /home/dev/Documents/RedRob project/Redrob-Codebase/data/candidates.jsonl...
2026-06-14 11:45:55 | src.ingestion.data_loader      | INFO    | Loaded 10 candidate records
2026-06-14 11:45:55 | src.ingestion.data_loader      | INFO    | Loading candidates from /tmp/tmpslj1xq2q.jsonl...
2026-06-14 11:45:55 | src.ingestion.data_loader      | INFO    | Loaded 5 candidate records
2026-06-14 11:45:55 | src.ingestion.data_loader      | INFO    | Loading candidates from /tmp/tmp0_le6hxq.jsonl...
2026-06-14 11:45:55 | src.utils.io_utils             | WARNING | Malformed JSON at line 2: Expecting value: line 1 column 1 (char 0)
2026-06-14 11:45:55 | src.ingestion.data_loader      | INFO    | Loaded 2 candidate records
2026-06-14 11:45:55 | src.ranking.score_combiner     | INFO    | Combined scores for 10 candidates
2026-06-14 11:45:55 | src.ranking.score_combiner     | INFO    | Combined scores for 10 candidates
2026-06-14 11:45:55 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:45:55 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:45:55 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:45:55 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:45:55 | src.ranking.score_combiner     | INFO    | Combined scores for 200 candidates
2026-06-14 11:45:55 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.9050 – 0.5337)
2026-06-14 11:45:55 | src.ranking.reasoning_generator | INFO    | Generated reasoning for 1 candidates
2026-06-14 11:45:55 | src.semantic.semantic_ranker   | INFO    | Computed semantic scores for 2 candidates (mean=0.5000, max=1.0000)
2026-06-14 11:45:55 | src.semantic.semantic_ranker   | INFO    | Computed semantic scores for 10 candidates (mean=0.0129, max=0.0528)
2026-06-14 11:47:07 | __main__                       | INFO    | ======================================================================
2026-06-14 11:47:07 | __main__                       | INFO    | RedRob Candidate Ranking Pipeline — Starting
2026-06-14 11:47:07 | __main__                       | INFO    | ======================================================================
2026-06-14 11:47:07 | __main__                       | INFO    | Phase 1: Parsing job description...
2026-06-14 11:47:07 | src.features.jd_feature_mapper | INFO    | JD parsed: 33 must-have skills, 0 preferred, experience range: [5.0, 9.0], 12 domain keywords
2026-06-14 11:47:07 | __main__                       | INFO    |   Must-have skills: ['a/b test', 'a/b testing', 'distributed systems', 'elasticsearch', 'embedding', 'embeddings', 'faiss', 'fine-tune', 'fine-tuning', 'git']
2026-06-14 11:47:07 | __main__                       | INFO    |   Experience range: [5.0, 9.0]
2026-06-14 11:47:07 | __main__                       | INFO    |   Domain keywords: ['deployment', 'distributed', 'embedding', 'evaluation', 'inference', 'matching', 'metrics', 'production', 'ranking', 'recommendation']
2026-06-14 11:47:07 | __main__                       | INFO    | Phase 2: Loading and validating candidates...
2026-06-14 11:47:07 | src.ingestion.data_loader      | INFO    | Loading candidates from /home/dev/Documents/RedRob project/Redrob-Codebase/data/candidates.jsonl...
2026-06-14 11:47:19 | src.ingestion.data_loader      | INFO    | Loaded 100000 candidate records
2026-06-14 11:47:27 | __main__                       | INFO    |   Loaded 100000 valid candidates (0 rejected) in 19.7s
2026-06-14 11:47:27 | __main__                       | INFO    | Phase 3: Quality filtering (honeypot detection)...
2026-06-14 11:47:30 | __main__                       | INFO    |   Quality filter: 30171 passed, 69829 removed in 3.2s
2026-06-14 11:47:30 | __main__                       | INFO    | Phase 4: Structured feature extraction...
2026-06-14 11:47:52 | __main__                       | INFO    |   Extracted features for 30171 candidates in 22.4s
2026-06-14 11:47:52 | __main__                       | INFO    | Phase 5: Pre-filtering to top 5000 by structured score...
2026-06-14 11:47:52 | __main__                       | INFO    |   Selected 5000 candidates for semantic reranking
2026-06-14 11:47:52 | __main__                       | INFO    | Phase 6: Semantic embedding and similarity...
2026-06-14 11:47:52 | src.utils.io_utils             | INFO    | Loaded numpy array (5000, 384) from /home/dev/Documents/RedRob project/Redrob-Codebase/models/candidate_embeddings.npy
2026-06-14 11:47:52 | src.utils.io_utils             | INFO    | Loaded numpy array (5000,) from /home/dev/Documents/RedRob project/Redrob-Codebase/models/candidate_ids.npy
2026-06-14 11:47:52 | src.semantic.embedding_store   | INFO    | Loaded 5000 cached embeddings
2026-06-14 11:47:52 | __main__                       | INFO    |   Cache IDs mismatch — regenerating embeddings
2026-06-14 11:48:12 | src.semantic.embedding_generator | INFO    | Loading model from local cache: /home/dev/Documents/RedRob project/Redrob-Codebase/models/all-MiniLM-L6-v2 (forcing CPU)
2026-06-14 11:48:13 | src.semantic.embedding_generator | INFO    | Encoding 5000 texts in batches of 512
2026-06-14 11:50:44 | src.semantic.embedding_generator | INFO    | Generated embeddings: shape (5000, 384)
2026-06-14 11:50:44 | src.utils.io_utils             | INFO    | Saved numpy array (5000, 384) to /home/dev/Documents/RedRob project/Redrob-Codebase/models/candidate_embeddings.npy
2026-06-14 11:50:44 | src.utils.io_utils             | INFO    | Saved numpy array (5000,) to /home/dev/Documents/RedRob project/Redrob-Codebase/models/candidate_ids.npy
2026-06-14 11:50:44 | src.utils.io_utils             | INFO    | Loaded numpy array (384,) from /home/dev/Documents/RedRob project/Redrob-Codebase/models/jd_embedding.npy
2026-06-14 11:50:44 | __main__                       | INFO    |   Using cached JD embedding
2026-06-14 11:50:44 | src.semantic.semantic_ranker   | INFO    | Computed semantic scores for 5000 candidates (mean=0.5242, max=0.6384)
2026-06-14 11:50:44 | __main__                       | INFO    |   Semantic scoring complete in 171.9s
2026-06-14 11:50:44 | __main__                       | INFO    | Phase 7: Score combination...
2026-06-14 11:50:44 | src.ranking.score_combiner     | INFO    | Combined scores for 5000 candidates
2026-06-14 11:50:44 | __main__                       | INFO    | Phase 8: Ranking and selection...
2026-06-14 11:50:44 | src.ranking.ranker             | INFO    | Ranked top 100 candidates (score range: 0.8319 – 0.6845)
2026-06-14 11:50:44 | __main__                       | INFO    | Phase 9: Generating reasoning...
2026-06-14 11:50:44 | src.ranking.reasoning_generator | INFO    | Generated reasoning for 100 candidates
2026-06-14 11:50:44 | __main__                       | INFO    | Phase 10: Building submission CSV...
2026-06-14 11:50:44 | src.ranking.submission_builder | INFO    | Submission saved: /home/dev/Documents/RedRob project/Redrob-Codebase/outputs/submission.csv (100 rows)
2026-06-14 11:50:44 | src.ranking.submission_builder | INFO    | Debug candidate CSV saved: /home/dev/Documents/RedRob project/Redrob-Codebase/outputs/debug/candidate_debug.csv (100 rows)
2026-06-14 11:50:44 | src.ranking.submission_builder | INFO    | Full scores saved: /home/dev/Documents/RedRob project/Redrob-Codebase/outputs/candidate_scores.csv (5000 rows)
2026-06-14 11:50:44 | __main__                       | INFO    | ======================================================================
2026-06-14 11:50:44 | __main__                       | INFO    | Pipeline complete in 217.6s
2026-06-14 11:50:44 | __main__                       | INFO    | Submission: /home/dev/Documents/RedRob project/Redrob-Codebase/outputs/submission.csv
2026-06-14 11:50:44 | __main__                       | INFO    | Top candidate: CAND_0018499 (score: 0.8319)
2026-06-14 11:50:44 | __main__                       | INFO    | 100th candidate: CAND_0007009 (score: 0.6845)
2026-06-14 11:50:44 | __main__                       | INFO    | ======================================================================
